Lockout,Action|Adventure|Sci-Fi|Thriller,5700,145
Envy,Comedy,5940,166
Crank: High Voltage,Action|Crime|Sci-Fi|Thriller,5760,152
Bullets Over Broadway,Comedy|Crime,5880,111
One Night with the King,Biography|Drama|History,7380,96
The Quiet American,Drama|Mystery|Romance|Thriller|War,6060,121
The Weather Man,Comedy|Drama,6120,176
Undisputed,Action|Crime|Drama|Sport,5640,134
Ghost Town,Comedy|Drama|Fantasy|Romance,6120,148
12 Rounds,Action|Crime|Thriller,6480,149
Let Me In,Drama|Fantasy|Horror|Mystery,6960,137
3 Ninjas Kick Back,Action|Comedy|Family,5580,118
Be Kind Rewind,Comedy,6120,149
Mrs Henderson Presents,Comedy|Drama|Music|War,6180,146
Triple 9,Action|Crime|Drama|Thriller,6900,150
Deconstructing Harry,Comedy,5760,101
Three to Tango,Comedy|Romance,5880,110
Burnt,Comedy|Drama,6060,115
We're No Angels,Comedy|Crime,6360,91
Everyone Says I Love You,Comedy|Musical|Romance,6060,130
Death at a Funeral,Comedy,5220,153
Death Sentence,Action|Crime|Thriller,6660,145
Everybody's Fine,Adventure|Drama,5940,146
Superbabies: Baby Geniuses 2,Comedy|Family|Sci-Fi,5280,99
The Man,Action|Comedy|Crime,4980,142
Code Name: The Cleaner,Action|Comedy|Crime,5460,125
Connie and Carla,Comedy|Crime|Music,6480,126
Sweet Charity,Comedy|Drama|Music|Musical|Romance,9240,80
Inherent Vice,Comedy|Crime|Drama|Mystery|Romance,8880,129
Doogal,Adventure|Animation|Comedy|Family|Fantasy,4620,88
Battle of the Year,Drama|Music,6600,154
Perception,Crime|Drama|Mystery|Thriller,2520,235
An American Carol,Comedy|Fantasy,4980,106
Machete Kills,Action|Comedy|Crime|Thriller,6420,162
Willard,Drama|Horror|Sci-Fi|Thriller,6000,115
Strange Wilderness,Adventure|Comedy,5220,146
Topsy-Turvy,Biography|Comedy|Drama|History|Music|Musical,9240,164
Little Boy,Drama|War,6360,137
A Dangerous Method,Biography|Drama|Thriller,5940,139
A Scanner Darkly,Animation|Drama|Mystery|Sci-Fi|Thriller,6000,126
Chasing Mavericks,Biography|Drama|Sport,6960,152
Alone in the Dark,Horror|Sci-Fi,5640,66
Bandslam,Comedy|Drama|Family|Music|Romance,6660,150
Birth,Drama|Mystery|Romance|Thriller,6000,120
A Most Violent Year,Action|Crime|Drama|Thriller,7500,147
Passchendaele,Drama|History|Romance|War,6840,132
Flash of Genius,Biography|Drama,7140,151
I'm Not There.,Biography|Drama|Music,8100,109
The Cold Light of Day,Action|Thriller,5580,129
The Brothers Bloom,Adventure|Comedy|Drama|Romance,6840,136
"Synecdoche, New York",Comedy|Drama|Romance,7440,166
Princess Mononoke,Adventure|Animation|Fantasy,8040,103
Bon voyage,Comedy|Drama|Mystery|Romance|Thriller|War,6840,134
Can't Stop the Music,Biography|Comedy|Musical,7440,170
The Proposition,Crime|Drama|Western,6240,143
Courage,Biography|Drama|Sport,7080,140
Marci X,Comedy|Music,4800,147
Equilibrium,Action|Drama|Sci-Fi|Thriller,6420,143
The Children of Huang Shi,Drama|War,7500,112
The Yards,Crime|Drama|Romance|Thriller,6900,130
The Oogieloves in the Big Balloon Adventure,Adventure|Family|Fantasy|Musical,5280,92
By the Sea,Drama|Romance,7320,92
Steamboy,Action|Adventure|Animation|Family|Sci-Fi|Thriller,6180,97
The Game of Their Lives,Drama|History|Sport,6060,135
All Good Things,Crime|Drama|Mystery|Romance|Thriller,6060,169
Rapa Nui,Action|Adventure|Drama|History|Romance,6420,120
CJ7,Comedy|Family|Sci-Fi,5160,130
Les couloirs du temps: Les visiteurs II,Comedy|Family|Fantasy|Sci-Fi,7080,111
Dylan Dog: Dead of Night,Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller,6420,146
People I Know,Crime|Drama|Mystery,6000,92
The Doombolt Chase,Drama|Family,1800,31
The Tempest,Comedy|Drama|Fantasy|Romance,6600,151
Regression,Crime|Drama|Mystery|Thriller,6360,132
The Touch,Romance|Short,420,178
Three Kingdoms: Resurrection of the Dragon,Action|Drama|History|War,6120,145
Shattered,Crime|Drama|Thriller,5880,126
Zambezia,Adventure|Animation|Comedy|Family,4980,216
Ramanujan,Biography|Drama|History,9180,151
Dwegons and Leprechauns,Animation,5880,189
Hands of Stone,Action|Biography|Drama|Sport,6300,163
Survivor,Action|Crime|Thriller,5760,126
The Frozen Ground,Crime|Drama|Mystery|Thriller,6300,152
The Painted Veil,Drama|Romance,7500,127
The Baader Meinhof Complex,Action|Biography|Crime|Drama,11040,135
Dances with Wolves,Adventure|Drama|Western,14160,154
Bad Teacher,Comedy,5820,149
Sea of Love,Crime|Drama|Mystery|Thriller,6780,95
A Cinderella Story,Comedy|Family|Romance,5700,93
Scream,Horror|Mystery,6180,125
Thir13en Ghosts,Horror,5460,172
The Shining,Drama|Horror,8760,126
Back to the Future,Adventure|Comedy|Sci-Fi,6960,104
House on Haunted Hill,Horror|Mystery|Thriller,5580,156
I Can Do Bad All by Myself,Comedy|Drama,6780,145
Fight Valley,Action|Drama,5400,86
The Switch,Comedy|Drama|Romance,6060,145
Just Married,Comedy|Romance,5700,144
The Devil's Double,Biography|Drama|Thriller,6540,151
"Gone, Baby, Gone",Comedy|Drama|Reality-TV|Romance,2580,167
Thomas and the Magic Railroad,Adventure|Comedy|Drama|Family|Fantasy,5100,109
The Crazies,Horror|Thriller,6060,154
Spirited Away,Adventure|Animation|Family|Fantasy,7500,147
Firestorm,Action|Crime|Thriller,7080,107
The Bounty,Action|Adventure|Drama|History|Romance,7920,129
The Book Thief,Drama|War,7860,143
Sex Drive,Adventure|Comedy|Romance,7740,148
Leap Year,Comedy|Romance,6000,153
The Fall of the Roman Empire,Drama|History|War,10320,111
Take Me Home Tonight,Comedy|Drama|Romance,5820,149
Won't Back Down,Drama,7260,149
The Nutcracker,Family|Fantasy|Music,5520,123
Kansas City,Crime|Drama|Music|Thriller,6960,140
Indignation,Drama,6600,138
The Amityville Horror,Drama|Horror|Mystery|Thriller,5400,149
Adaptation.,Comedy|Drama,4860,142
Land of the Dead,Horror,5820,125
Out of Inferno,Action,6420,78
Fear and Loathing in Las Vegas,Adventure|Comedy|Drama,7080,112
The Invention of Lying,Comedy|Fantasy|Romance,6000,138
Neighbors,Comedy,5820,151
The Mask,Action|Comedy|Crime|Fantasy,6840,114
Big,Comedy|Drama|Family|Fantasy|Romance,7800,128
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,4920,147
Legally Blonde,Comedy|Romance,5760,141
Star Trek III: The Search for Spock,Action|Adventure|Sci-Fi,6300,172
The Exorcism of Emily Rose,Drama|Horror|Thriller,7320,147
Deuce Bigalow: Male Gigolo,Comedy|Romance,5280,133
Left Behind,Action|Drama|Fantasy|Mystery|Thriller,6600,145
The Family Stone,Comedy|Drama|Romance,6180,147
Barbershop 2: Back in Business,Comedy|Drama,6360,119
Bad Santa,Comedy|Crime|Drama,5880,179
Austin Powers: International Man of Mystery,Comedy|Crime,4080,141
My Big Fat Greek Wedding 2,Comedy|Family|Romance,5640,143
Diary of a Wimpy Kid: Rodrick Rules,Comedy|Family,5940,109
Predator,Action|Horror|Sci-Fi,6420,136
Amadeus,Biography|Drama|History|Music,10800,141
Prom Night,Horror|Mystery,5340,134
Mean Girls,Comedy,5820,147
Under the Tuscan Sun,Comedy|Drama|Romance,6780,149
Gosford Park,Drama|Mystery,7860,114
The O.C.,Comedy|Drama|Romance,2640,61
Peggy Sue Got Married,Comedy|Drama|Fantasy|Romance,6180,130
Birdman or (The Unexpected Virtue of Ignorance),Comedy|Drama|Romance,7140,173
Blue Jasmine,Drama,5880,108
United 93,Drama|History|Thriller,6660,151
Honey,Drama|Music|Romance,5640,119
Glory,Drama|History|War,7320,176
Spy Hard,Action|Comedy,4860,111
The Fog,Fantasy|Horror,5340,129
Soul Surfer,Biography|Drama|Family|Sport,6360,139
Catch-22,Comedy|Drama|War,7320,195
Observe and Report,Comedy|Crime|Drama,5160,143
Conan the Destroyer,Action|Adventure|Fantasy,6180,144
Raging Bull,Biography|Drama|Sport,7260,130
Love Happens,Drama|Romance,6540,151
Young Sherlock Holmes,Adventure|Fantasy|Mystery|Thriller,6540,87
Fame,Comedy|Drama|Musical|Romance,7380,145
127 Hours,Adventure|Biography|Drama|Thriller,5640,161
Small Time Crooks,Comedy|Crime,5640,130
Center Stage,Drama|Music|Romance,6900,151
Love the Coopers,Comedy,6420,147
Catch That Kid,Comedy|Crime,5460,91
Life as a House,Drama,7500,138
Steve Jobs,Biography|Drama,7320,161
"I Love You, Beth Cooper",Comedy|Romance,6120,155
Youth in Revolt,Comedy|Drama|Romance,5400,149
The Legend of the Lone Ranger,Action|Adventure|Western,5880,153
The Tailor of Panama,Drama|Thriller,6540,122
Blow Out,Mystery|Thriller,6420,126
Getaway,Action|Crime|Thriller,5400,150
The Ice Storm,Drama,6720,148
And So It Goes,Comedy|Drama|Romance,5640,140
Troop Beverly Hills,Adventure|Comedy,6300,110
Being Julia,Comedy|Drama|Romance,6240,176
9½ Weeks,Drama|Romance,6720,155
Dragonslayer,Action|Adventure|Fantasy,6480,157
The Last Station,Biography|Drama|Romance,6720,131
Ed Wood,Biography|Comedy|Drama,7620,127
Labor Day,Drama,6660,154
Mongol: The Rise of Genghis Khan,Adventure|Biography|Drama|History|War,7560,158
RocknRolla,Action|Crime|Thriller,6840,168
Megaforce,Action|Sci-Fi,5940,159
Hamlet,Drama,9000,102
Mao's Last Dancer,Biography|Drama|Music|Romance,7020,147
Midnight Special,Adventure|Drama|Sci-Fi|Thriller,6720,106
Anything Else,Comedy|Romance,6480,151
The Railway Man,Biography|Drama|Romance|War,6960,154
Unforgettable,Drama|Mystery,3600,186
The White Ribbon,Drama|Mystery,8640,141
Restoration,Horror,5520,92
The Wraith,Action|Horror|Romance|Sci-Fi|Thriller,5580,128
The Salton Sea,Crime|Drama|Mystery|Thriller,6180,127
Metallica Through the Never,Music,5580,117
The Informers,Crime|Drama|Thriller,5880,115
Carlos,Biography|Crime|Drama|Thriller,20040,131
I Come with the Rain,Thriller,6840,105
One Man's Hero,Action|Drama|History|Romance|War|Western,7260,86
Day of the Dead,Horror,5220,149
I Am Wrath,Action|Crime|Drama|Thriller,5520,107
Renaissance,Action|Animation|Sci-Fi|Thriller,6300,74
Forsaken,Drama|Western,5400,189
Red Sonja,Action|Adventure|Fantasy,5340,126
Red Lights,Drama|Horror|Mystery|Thriller,6840,152
Superbad,Comedy,7140,144
Madea Goes to Jail,Comedy|Crime|Drama,6180,148
Wolves,Action|Horror,5460,149
Step Up 2: The Streets,Drama|Music|Musical|Romance,5880,105
Hoodwinked!,Action|Animation|Comedy|Crime|Family,4800,150
Hotel Rwanda,Drama|History|War,7260,139
Hitman,Action|Crime|Drama|Thriller,5640,177
Black Nativity,Drama|Family|Music|Musical,5580,116
The Prince,Action|Thriller,5580,97
City of Ghosts,Crime|Drama|Thriller,6960,161
The Others,Fantasy|Horror|Thriller,6060,103
Aliens,Action|Adventure|Sci-Fi,9240,115
My Fair Lady,Drama|Family|Musical|Romance,10200,227
I Know What You Did Last Summer,Horror|Mystery|Thriller,5940,139
Let's Be Cops,Comedy,6240,166
Sideways,Adventure|Comedy|Drama|Romance,7560,145
Beerfest,Comedy,6600,143
Halloween,Horror|Thriller,6060,165
Hero,Action|Adventure|History,4800,189
Good Boy!,Comedy|Drama|Family|Fantasy|Sci-Fi,5220,120
The Best Man Holiday,Comedy|Drama,7380,148
Smokin' Aces,Action|Crime|Drama|Thriller,6540,129
Saw 3D: The Final Chapter,Horror|Mystery,5400,85
40 Days and 40 Nights,Comedy|Romance,5760,97
TRON: Legacy,Action|Adventure|Sci-Fi,7500,141
A Night at the Roxbury,Comedy|Music|Romance,4920,146
Beastly,Drama|Fantasy|Romance,5160,146
The Hills Have Eyes,Horror,6480,165
Dickie Roberts: Former Child Star,Comedy,5880,151
"McFarland, USA",Biography|Drama|Sport,7740,169
Lottery Ticket,Comedy,5940,148
ATL,Comedy|Crime|Drama|Music|Romance,6300,130
Pitch Perfect,Comedy|Music|Romance,6720,152
Summer Catch,Comedy|Drama|Romance|Sport,6480,156
A Simple Plan,Crime|Drama|Thriller,7260,148
They,Horror|Mystery|Thriller,5340,146
Larry the Cable Guy: Health Inspector,Comedy|Romance,5340,113
The Adventures of Elmo in Grouchland,Adventure|Comedy|Family|Fantasy|Musical,4380,135
Brooklyn's Finest,Crime|Drama|Thriller,7920,150
55 Days at Peking,Action|Adventure|Drama|History|War,9240,204
Evil Dead,Horror,5760,142
My Life in Ruins,Comedy|Romance,5880,123
American Dreamz,Comedy|Music,6420,151
Superman IV: The Quest for Peace,Action|Adventure|Family|Sci-Fi,8040,87
How She Move,Drama,5640,136
Running Scared,Action|Crime|Drama|Thriller,7320,120
Bobby Jones: Stroke of Genius,Biography|Drama|Romance|Sport,7680,144
Shanghai Surprise,Adventure|Crime|Drama|Romance,5820,92
The Illusionist,Drama|Mystery|Romance|Thriller,6600,153
Roar,Adventure|Horror|Thriller,6120,146
Veronica Guerin,Biography|Crime|Drama|Thriller,5880,132
Escobar: Paradise Lost,Crime|Drama|Romance|Thriller,7200,156
Southland Tales,Comedy|Mystery|Sci-Fi|Thriller,9600,150
Dragon Hunters,Adventure|Animation|Family|Fantasy,4800,63
Damnation Alley,Sci-Fi,5460,135
The Apparition,Horror|Thriller,4980,150
My Girl,Comedy|Drama|Family|Romance,6120,175
Fur: An Imaginary Portrait of Diane Arbus,Biography|Drama|Romance,7320,135
The Illusionist,Drama|Mystery|Romance|Thriller,6600,153
Wall Street,Crime|Drama,7560,87
Sense and Sensibility,Drama|Romance,8160,129
Becoming Jane,Biography|Drama|Romance,7200,142
Sydney White,Comedy|Romance,6480,134
House of Sand and Fog,Drama,7560,148
Dead Poets Society,Comedy|Drama,7680,160
Dumb & Dumber,Comedy,6780,165
When Harry Met Sally...,Comedy|Drama|Romance,5340,133
The Verdict,Drama,7740,136
Road Trip,Comedy,5640,140
Varsity Blues,Comedy|Drama|Romance|Sport,6360,139
The Artist,Comedy|Drama|Romance,6000,153
The Unborn,Drama|Fantasy|Horror|Mystery|Thriller,5340,152
Moonrise Kingdom,Adventure|Comedy|Drama|Romance,5640,117
The Texas Chainsaw Massacre: The Beginning,Horror,4980,138
The Young Messiah,Drama,6660,136
The Master of Disguise,Comedy|Family,4800,152
Pan's Labyrinth,Drama|Fantasy|War,6720,150
The Messengers,Drama|Fantasy|Mystery|Thriller,3600,148
See Spot Run,Action|Comedy|Crime|Family,5640,129
Baby Boy,Crime|Drama|Romance|Thriller,7800,153
The Roommate,Drama|Horror|Thriller,5460,148
Joe Dirt,Adventure|Comedy|Drama,5460,155
Double Impact,Action|Crime,6600,100
Hot Fuzz,Action|Comedy|Mystery,7260,180
The Women,Comedy|Drama,6840,151
Vicky Cristina Barcelona,Drama|Romance,5760,150
Arn: The Knight Templar,Action|Adventure|Drama|Romance|War,16200,140
Bad Moms,Comedy,6000,161
Boys and Girls,Comedy|Drama|Romance,5640,91
White Oleander,Drama,6540,158
Jennifer's Body,Comedy|Fantasy|Horror,6420,116
Drowning Mona,Comedy|Crime|Mystery,5760,146
Radio Days,Comedy,5280,146
Left Behind,Action|Drama|Fantasy|Mystery|Thriller,6600,145
Remember Me,Drama|Romance,6780,151
How to Deal,Comedy|Drama|Romance,6060,153
My Stepmother Is an Alien,Comedy|Romance|Sci-Fi,6300,85
Philadelphia,Drama,7500,183
The Thirteenth Floor,Mystery|Sci-Fi|Thriller,6000,130
The Cookout,Comedy,5820,96
Meteor,Action|Drama|Sci-Fi|Thriller,6480,208
Duets,Comedy|Drama|Music,6720,127
Hollywood Ending,Comedy|Romance,6720,143
Detroit Rock City,Comedy|Music,5700,77
Highlander,Action|Adventure|Fantasy,6600,152
Things We Lost in the Fire,Drama,7080,106
Steel,Action|Crime|Sci-Fi,5820,115
The Immigrant,Drama|Romance,7200,148
The White Countess,Drama|History|Romance|War,8100,118
Trance,Crime|Drama|Mystery|Thriller,6060,136
Soul Plane,Comedy,5520,94
Welcome to the Sticks,Comedy|Romance,6360,124
Good,Drama|Romance|War,5520,143
Enter the Void,Drama|Fantasy,9660,128
Vamps,Comedy|Horror|Romance,5520,126
Hachi: A Dog's Tale,Drama|Family,5580,132
Zulu,Crime|Drama|Thriller,6600,219
The Homesman,Drama|Western,7320,140
Juwanna Mann,Comedy|Drama|Romance|Sport,5460,146
Lilyhammer,Comedy|Crime|Drama,2700,122
Ararat,Drama|War,6900,94
Madison,Drama|Sport,5640,125
Slow Burn,Drama|Mystery|Thriller,5580,151
Wasabi,Action|Comedy|Crime|Drama|Thriller,5640,122
Slither,Comedy|Horror|Sci-Fi,5700,96
Beverly Hills Cop,Action|Comedy|Crime,6300,156
Home Alone,Comedy|Family,6180,134
3 Men and a Baby,Comedy|Drama|Family,6120,129
Tootsie,Comedy|Drama|Romance,6960,81
Top Gun,Action|Drama|Romance,6600,89
"Crouching Tiger, Hidden Dragon",Action|Drama|Romance,7200,120
American Beauty,Drama,7320,180
The King's Speech,Biography|Drama|History|Romance,7080,150
Twins,Comedy|Crime,6420,93
Scream: The TV Series,Crime|Drama|Horror|Mystery|Thriller,2700,76
The Yellow Handkerchief,Drama|Romance,6120,138
The Color Purple,Drama,9240,82
Tidal Wave,Action|Comedy|Drama|Thriller,6180,147
Ben-Hur,Adventure|Drama|History,8460,153
The Imitation Game,Biography|Drama|Thriller|War,6840,152
Private Benjamin,Comedy|War,6540,159
Coal Miner's Daughter,Biography|Drama|Music|Musical,7440,178
Diary of a Wimpy Kid,Comedy|Family,5640,118
Mama,Fantasy|Horror,6000,149
Halloween,Horror|Thriller,6060,165
National Lampoon's Vacation,Adventure|Comedy,5880,79
Bad Grandpa,Comedy,6120,152
The Queen,Biography|Drama,5640,138
Beetlejuice,Comedy|Fantasy,5520,97
Why Did I Get Married?,Comedy|Drama,6780,113
Little Women,Drama|Family|Romance,6900,145
The Woman in Black,Drama|Fantasy|Horror|Thriller,5700,102
When a Stranger Calls,Horror|Thriller,5220,104
Big Fat Liar,Adventure|Comedy|Family,5280,124
The Deer Hunter,Drama|War,10980,186
Wag the Dog,Comedy|Drama,5820,154
The Lizzie McGuire Movie,Adventure|Comedy|Family|Music|Romance,5640,150
Snitch,Action|Drama|Thriller,6720,147
Krampus,Comedy|Fantasy|Horror,5880,154
The Faculty,Horror|Mystery|Sci-Fi,6240,72
What's Love Got to Do with It,Biography|Drama|Music,7080,157
Cop Land,Crime|Drama|Thriller,7200,109
Not Another Teen Movie,Comedy,5940,121
End of Watch,Crime|Drama|Thriller,6540,150
Aloha,Comedy|Drama|Romance,6300,149
The Skulls,Action|Crime|Drama|Thriller,6360,133
The Theory of Everything,Biography|Drama|Romance,7380,167
Malibu's Most Wanted,Comedy|Crime,5160,146
Where the Heart Is,Comedy|Drama|Romance,7200,146
Lawrence of Arabia,Adventure|Biography|Drama|History|War,13620,127
Halloween II,Horror,7140,138
Wild,Adventure|Biography|Drama,6900,128
The Last House on the Left,Crime|Horror|Thriller,6840,150
The Wedding Date,Comedy|Romance,5400,151
Halloween: Resurrection,Comedy|Horror|Thriller,5640,133
Clash of the Titans,Action|Adventure|Fantasy,6360,138
The Princess Bride,Adventure|Family|Fantasy|Romance,5880,128
The Great Debaters,Biography|Drama,7560,147
Drive,Crime|Drama,6000,151
Confessions of a Teenage Drama Queen,Comedy|Family|Music|Romance,5340,155
The Object of My Affection,Comedy|Drama|Romance,6660,131
28 Weeks Later,Drama|Horror|Sci-Fi,6000,147
When the Game Stands Tall,Drama|Family|Sport,6900,161
Because of Winn-Dixie,Comedy|Drama|Family,6360,171
Love & Basketball,Drama|Romance|Sport,7440,144
Grosse Pointe Blank,Action|Comedy|Crime|Romance|Thriller,6420,137
All About Steve,Comedy|Romance,5940,151
Book of Shadows: Blair Witch 2,Adventure|Fantasy|Horror|Mystery|Thriller,5400,88
The Craft,Drama|Fantasy|Horror|Thriller,6060,110
Match Point,Drama|Romance|Thriller,7140,148
Ramona and Beezus,Adventure|Comedy|Family|Fantasy,6180,107
The Remains of the Day,Drama|Romance,8040,149
Boogie Nights,Drama,9300,174
Nowhere to Run,Action|Crime|Drama|Romance|Thriller,5640,129
Flicka,Adventure|Drama|Family,5700,146
The Hills Have Eyes II,Horror,5340,115
Urban Legends: Final Cut,Horror|Mystery|Thriller,5820,137
Tuck Everlasting,Drama|Family|Fantasy|Romance,5400,146
The Marine,Action|Drama|Thriller,5520,144
Keanu,Action|Comedy,6000,204
Country Strong,Drama|Music,7020,154
Disturbing Behavior,Horror|Mystery|Sci-Fi|Thriller,5040,149
The Place Beyond the Pines,Crime|Drama|Thriller,8400,143
The November Man,Action|Crime|Thriller,6480,137
Eye of the Beholder,Drama|Mystery|Thriller,6540,140
The Hurt Locker,Drama|History|Thriller|War,7860,152
Firestarter,Action|Horror|Sci-Fi|Thriller,6840,104
Killing Them Softly,Crime|Thriller,5820,150
A Most Wanted Man,Crime|Drama|Thriller,7320,145
Freddy Got Fingered,Comedy,5220,140
The Pirates Who Don't Do Anything: A VeggieTales Movie,Adventure|Animation|Comedy|Family,5100,119
U2 3D,Documentary|Music,5100,99
Highlander: Endgame,Action|Adventure|Fantasy|Sci-Fi,6060,95
Idlewild,Crime|Drama|Musical|Romance,7260,131
One Day,Drama|Romance,6420,180
Whip It,Drama|Sport,6660,142
Knockaround Guys,Crime|Drama|Thriller,5520,129
Confidence,Crime|Thriller,5820,103
The Muse,Comedy,5820,127
De-Lovely,Biography|Drama|Music|Musical,7500,142
New York Stories,Comedy|Drama|Romance,7440,111
Barney's Great Adventure,Adventure|Family,4560,123
The Man with the Iron Fists,Action,6420,136
Home Fries,Comedy|Drama|Romance,5460,115
Here on Earth,Drama|Romance,5760,144
Brazil,Drama|Sci-Fi,8520,135
Raise Your Voice,Family|Music|Romance,6180,124
The Dead Zone,Drama|Fantasy|Mystery|Sci-Fi,3600,140
The Big Lebowski,Comedy|Crime,7020,155
Black Snake Moan,Drama|Music,6960,166
Dark Blue,Crime|Drama|Romance|Thriller,7080,116
A Mighty Heart,Biography|Drama|History|Thriller|War,6480,147
Whatever It Takes,Comedy|Drama|Romance,5640,141
Boat Trip,Comedy,5820,81
The Importance of Being Earnest,Comedy|Drama|Romance,5820,171
The Love Letter,Fantasy|Romance,5940,145
Hoot,Adventure|Comedy|Family,5460,80
In Bruges,Comedy|Crime|Drama,6420,148
Peeples,Comedy|Romance,5700,140
The Rocker,Comedy|Music,6120,171
Post Grad,Comedy|Romance,5280,151
Promised Land,Drama,6360,151
Whatever Works,Comedy|Romance,5520,138
The In Crowd,Drama|Mystery|Thriller,6300,123
Three Burials,Adventure|Crime|Drama|Mystery|Western,6420,111
Jakob the Liar,Drama|War,7200,144
Kiss Kiss Bang Bang,Comedy|Crime|Mystery,6180,143
Idle Hands,Comedy|Fantasy|Horror|Thriller,5520,150
Mulholland Drive,Drama|Mystery|Thriller,8820,85
Blood and Chocolate,Drama|Fantasy|Horror|Romance,5880,154
You Will Meet a Tall Dark Stranger,Comedy|Drama|Romance,5880,99
Never Let Me Go,Drama|Romance|Sci-Fi,6180,152
The Company,Drama|History|Thriller,17160,157
Transsiberian,Crime|Drama|Mystery|Thriller,6660,96
The Clan of the Cave Bear,Adventure|Drama|Fantasy,5880,57
Crazy in Alabama,Comedy|Crime|Drama,6660,144
Funny Games,Crime|Drama|Horror|Thriller,6660,138
Listening,Drama|Sci-Fi|Thriller,6000,107
Felicia's Journey,Drama|Thriller,6960,123
Metropolis,Drama|Sci-Fi,8700,158
District B13,Action|Crime|Thriller,5040,104
Things to Do in Denver When You're Dead,Crime|Drama,6900,152
The Assassin,Action|Drama,6300,154
Buffalo Soldiers,Comedy|Crime|Drama|Thriller|War,5880,81
The Return,Drama|Mystery|Thriller,5940,138
Ong-bak 2,Action,6600,223
Centurion,Action|Adventure|Drama|History|Thriller|War,5820,130
Silent Trigger,Action|Drama|Thriller,5280,130
The Midnight Meat Train,Fantasy|Horror|Mystery,6180,148
Winnie Mandela,Biography|Drama|History,6240,146
The Son of No One,Crime|Drama|Thriller,5400,149
All the Queen's Men,Action|Comedy|Drama|War,6300,130
The Good Night,Comedy|Drama|Fantasy|Music|Romance,5580,141
Bathory: Countess of Blood,Biography|Drama|Fantasy|History,8460,69
Khumba,Adventure|Animation|Family,5100,128
Automata,Action|Sci-Fi|Thriller,6540,183
Dungeons & Dragons: Wrath of the Dragon God,Action|Adventure|Fantasy,6300,114
Chiamatemi Francesco - Il Papa della gente,Biography,5880,116
Shinjuku Incident,Action|Crime|Drama|Thriller,7140,115
Pandaemonium,Biography|Drama,7440,99
Groundhog Day,Comedy|Fantasy|Romance,6060,160
Magic Mike XXL,Comedy|Drama|Music,6900,124
Romeo + Juliet,Drama|Romance,7200,131
Sarah's Key,Drama|War,6660,106
Freedom,Drama|Family|Music,5640,150
Unforgiven,Drama|Western,7860,116
Manderlay,Drama,8340,231
Slumdog Millionaire,Drama|Romance,7200,126
Fatal Attraction,Drama|Romance|Thriller,7140,94
Pretty Woman,Comedy|Romance,7500,166
Towering Inferno,Comedy,3900,135
Crocodile Dundee II,Action|Adventure|Comedy,6480,108
Broken Horses,Action|Crime|Drama|Mystery|Thriller,6060,121
Born on the Fourth of July,Biography|Drama|War,8700,173
Cool Runnings,Adventure|Comedy|Family|Sport,5880,154
My Bloody Valentine,Horror|Thriller,6060,100
The Possession,Horror|Thriller,5520,150
First Blood,Action|Adventure|Drama,5580,144
Stomp the Yard,Drama|Music|Romance,6540,153
The Spy Who Loved Me,Action|Adventure|Sci-Fi|Thriller,7380,200
Ghost Hunters,Documentary,3600,95
Urban Legend,Horror|Mystery|Thriller,5940,141
Dangerous Liaisons,Drama|Romance,7140,94
Good Deeds,Comedy|Drama|Romance,6600,150
White Fang,Adventure|Drama,6420,87
Superstar,Comedy|Romance,4860,169
The Iron Lady,Biography|Drama|History,6300,139
Jonah: A VeggieTales Movie,Adventure|Animation|Comedy|Drama|Family|Musical,4920,111
Poetic Justice,Drama|Romance,6540,182
All About the Benjamins,Action|Comedy|Crime|Thriller,5700,131
Vampire in Brooklyn,Comedy|Fantasy|Horror|Romance,6000,131
Exorcist II: The Heretic,Horror,7080,119
An American Haunting,Horror|Mystery|Thriller,5460,142
My Boss's Daughter,Comedy|Romance,5400,139
A Perfect Getaway,Adventure|Mystery|Thriller,6480,126
Our Family Wedding,Comedy|Romance,6180,150
Dead Man on Campus,Comedy,5760,145
Tea with Mussolini,Comedy|Drama|War,7020,160
Thinner,Fantasy|Horror,5580,107
"New York, New York",Drama|Music|Musical|Romance,8160,199
Crooklyn,Comedy|Drama,6900,80
I Think I Love My Wife,Comedy|Drama|Romance,5640,152
Jason X,Action|Horror|Sci-Fi|Thriller,5100,116
Big Fat Liar,Adventure|Comedy|Family,5280,124
Bobby,Drama|History,6720,183
Head Over Heels,Comedy|Mystery|Romance,5160,135
Fun Size,Adventure|Comedy,5160,151
The Diving Bell and the Butterfly,Biography|Drama,6720,126
Little Children,Drama|Romance,8220,98
Gossip,Drama|Mystery|Thriller,5400,127
A Walk on the Moon,Drama,6420,69
Catch a Fire,Biography|Drama|History,5880,148
Soul Survivors,Drama|Horror|Mystery|Thriller,5040,126
Jefferson in Paris,Biography|Drama|History|Romance,8340,118
Easy Virtue,Comedy|Romance,5820,121
Caravans,Action|Adventure|History,7620,218
Mr. Turner,Biography|Drama|History,9000,137
Wild Grass,Drama|Romance,6240,119
Amen.,Biography|Crime|Drama|War,7920,124
Reign of Assassins,Action,7020,97
The Lucky Ones,Comedy|Drama|War,6900,152
Margaret,Drama,11160,137
Stan Helsing,Comedy|Horror,5400,146
Flipped,Comedy|Drama|Romance,5400,151
